timestamp,cycle,direction,sweep_channel,cmd_thumb_rot,cmd_thumb_flex,cmd_index,cmd_middle,cmd_ring,cmd_pinky,rb_thumb_rot,rb_thumb_flex,rb_index,rb_middle,rb_ring,rb_pinky
1774771709.414725,1,forward,4,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
1774771709.9255722,1,forward,4,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0
1774771710.4308197,1,forward,4,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0
1774771710.950856,1,forward,4,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0
1774771711.4548814,1,forward,4,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0
1774771711.9670002,1,forward,4,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0
1774771712.4870083,1,forward,4,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0
1774771712.9977567,1,forward,4,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0
1774771713.5030704,1,forward,4,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0
1774771714.6297987,1,reverse,4,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0
1774771715.1348944,1,reverse,4,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0
1774771715.6548483,1,reverse,4,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0
1774771716.165287,1,reverse,4,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0
1774771716.6707077,1,reverse,4,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0
1774771717.1733305,1,reverse,4,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0
1774771717.678951,1,reverse,4,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0
1774771718.198773,1,reverse,4,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0
1774771718.7093253,1,reverse,4,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
1774771719.2144773,1,reverse,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774771720.3419034,2,forward,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774771720.8468926,2,forward,4,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
1774771721.3667915,2,forward,4,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0
1774771721.8708584,2,forward,4,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0
1774771722.382885,2,forward,4,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0
1774771722.9027667,2,forward,4,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0
1774771723.413253,2,forward,4,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0
1774771723.9190633,2,forward,4,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0
1774771724.439067,2,forward,4,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0
1774771724.9499247,2,forward,4,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0
1774771726.078812,2,reverse,4,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0
1774771726.5988948,2,reverse,4,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0
1774771727.1096177,2,reverse,4,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0
1774771727.6068127,2,reverse,4,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0
1774771728.1177282,2,reverse,4,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0
1774771728.6228878,2,reverse,4,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0
1774771729.1259067,2,reverse,4,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0
1774771729.6309755,2,reverse,4,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0
1774771730.1507366,2,reverse,4,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
1774771730.6617477,2,reverse,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774771731.7909844,0,forward,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774771732.310833,0,forward,5,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0
1774771732.8212047,0,forward,5,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0
1774771733.3266933,0,forward,5,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,30.0
1774771733.8466196,0,forward,5,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,30.0
1774771734.3573241,0,forward,5,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0
1774771734.8625019,0,forward,5,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,60.0
1774771735.3825388,0,forward,5,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,70.0
1774771735.8935344,0,forward,5,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,80.0
1774771736.398601,0,forward,5,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,90.0
1774771737.5255747,0,reverse,5,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,58.0
1774771738.030526,0,reverse,5,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,80.0
1774771738.532972,0,reverse,5,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,70.0
1774771739.038489,0,reverse,5,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,60.0
1774771739.5585594,0,reverse,5,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,49.0
1774771740.069189,0,reverse,5,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,40.0
1774771740.574915,0,reverse,5,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,30.0
1774771741.09444,0,reverse,5,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,19.0
1774771741.605248,0,reverse,5,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0
1774771742.1103218,0,reverse,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774771743.2224922,1,forward,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774771743.7421248,1,forward,5,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0
1774771744.2451327,1,forward,5,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0
1774771744.750197,1,forward,5,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,30.0
1774771745.2700765,1,forward,5,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,40.0
1774771745.781062,1,forward,5,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0
1774771746.2866268,1,forward,5,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,60.0
1774771746.8064318,1,forward,5,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,70.0
1774771747.317455,1,forward,5,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,80.0
1774771747.8223736,1,forward,5,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,90.0
1774771748.948899,1,reverse,5,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,57.0
1774771749.4541404,1,reverse,5,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,80.0
1774771749.9739761,1,reverse,5,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,70.0
1774771750.4852018,1,reverse,5,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,60.0
1774771750.9902513,1,reverse,5,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,49.0
1774771751.5101373,1,reverse,5,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,40.0
1774771752.0209658,1,reverse,5,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,30.0
1774771752.5258696,1,reverse,5,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0
1774771753.0286787,1,reverse,5,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0
1774771753.5340252,1,reverse,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774771754.6611638,2,forward,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774771755.1659198,2,forward,5,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0
1774771755.6688836,2,forward,5,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0
1774771756.1739862,2,forward,5,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,30.0
1774771756.676937,2,forward,5,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,40.0
1774771757.1823645,2,forward,5,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0
1774771757.7009454,2,forward,5,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,50.0
1774771758.212936,2,forward,5,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,70.0
1774771758.718233,2,forward,5,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,80.0
1774771759.238085,2,forward,5,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,90.0
1774771760.3500404,2,reverse,5,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,58.0
1774771760.8701346,2,reverse,5,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,80.0
1774771761.3808665,2,reverse,5,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,70.0
1774771761.8860085,2,reverse,5,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,60.0
1774771762.406559,2,reverse,5,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0
1774771762.9169276,2,reverse,5,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,40.0
1774771763.4222748,2,reverse,5,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,30.0
1774771763.9419801,2,reverse,5,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,30.0
1774771764.4530594,2,reverse,5,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0
1774771764.9583654,2,reverse,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
