time,step,mode,target6_0,target6_1,target6_2,target6_3,target6_4,target6_5,target7_0,target7_1,target7_2,target7_3,target7_4,target7_5,target7_6,action_norm,raw_action_0,raw_action_1,raw_action_2,raw_action_3,raw_action_4,raw_action_5,raw_action_6,obs_tendon6_0,obs_tendon6_1,obs_tendon6_2,obs_tendon6_3,obs_tendon6_4,obs_tendon6_5,obs_thumb_abd,fb_source,q_ok,q_fail,q_angle_deg_0,q_angle_deg_1,q_angle_deg_2,q_angle_deg_3,q_angle_deg_4,q_angle_deg_5,dq_angle_deg_0,dq_angle_deg_1,dq_angle_deg_2,dq_angle_deg_3,dq_angle_deg_4,dq_angle_deg_5
1774772237.5059319,595,rl,0.08996117115020752,0.07500000298023224,0.08230271935462952,0.07900000363588333,0.3237294554710388,0.28227654099464417,0.08996117115020752,0.07500000298023224,0.08230271935462952,0.07900000363588333,0.9950000047683716,0.03604207560420036,0.10409568250179291,0.8520693778991699,0.9944533109664917,-1.0,0.04324536398053169,-0.9999995827674866,1.0,0.9924541711807251,0.9751614928245544,0.1162734404206276,0.11523695290088654,0.815040111541748,0.6969889402389526,0.057383377104997635,0.08881393820047379,0.7388139367103577,query,595,0,23.0,20.0,22.0,21.0,83.0,72.0,0.0,0.0,1.0,0.0,3.0,0.0
1774772237.5542552,596,rl,0.08996111154556274,0.07500000298023224,0.08270981162786484,0.07900000363588333,0.3237294554710388,0.28228580951690674,0.08996111154556274,0.07500000298023224,0.08270981162786484,0.07900000363588333,0.9950000047683716,0.036042097955942154,0.10410724580287933,0.8530617952346802,0.994444727897644,-1.0,0.10140147060155869,-0.999999463558197,1.0,0.9924741387367249,0.9779159426689148,0.10518229752779007,0.11523695290088654,0.815040111541748,0.6969889402389526,0.057383377104997635,0.08881393820047379,0.7388139367103577,query,596,0,23.0,20.0,21.0,21.0,83.0,72.0,0.0,0.0,0.0,0.0,3.0,0.0
1774772237.6028373,597,rl,0.08996117115020752,0.07500000298023224,0.08230271190404892,0.07900000363588333,0.3237294554710388,0.28227654099464417,0.08996117115020752,0.07500000298023224,0.08230271190404892,0.07900000363588333,0.9950000047683716,0.03604207560420036,0.10409568250179291,0.8520693182945251,0.9944533109664917,-1.0,0.04324459284543991,-0.9999995231628418,1.0,0.9924541711807251,0.9751614928245544,0.1162734404206276,0.11523695290088654,0.815040111541748,0.6969889402389526,0.057383377104997635,0.08881393820047379,0.7388139367103577,query,597,0,23.0,20.0,22.0,21.0,83.0,72.0,0.0,0.0,1.0,0.0,3.0,0.0
1774772237.651431,598,rl,0.0899609848856926,0.07500000298023224,0.08228426426649094,0.07900000363588333,0.32372942566871643,0.2822767198085785,0.0899609848856926,0.07500000298023224,0.08228426426649094,0.07900000363588333,0.9950000047683716,0.03604201599955559,0.10409589856863022,0.852048397064209,0.9944265484809875,-1.0,0.040608860552310944,-0.9999995827674866,1.0,0.9923943877220154,0.9752135872840881,0.1162734404206276,0.11523695290088654,0.815040111541748,0.6969889402389526,0.057383377104997635,0.08881393820047379,0.7388139367103577,query,598,0,23.0,20.0,22.0,21.0,83.0,72.0,0.0,0.0,1.0,0.0,3.0,0.0
1774772237.7062347,599,rl,0.0899609699845314,0.07500000298023224,0.08228356391191483,0.07900000363588333,0.32372939586639404,0.2822767198085785,0.0899609699845314,0.07500000298023224,0.08228356391191483,0.07900000363588333,0.9950000047683716,0.03604201227426529,0.10409590601921082,0.8520475029945374,0.9944250583648682,-1.0,0.040509071201086044,-0.9999996423721313,1.0,0.9923917055130005,0.975215494632721,0.1162734404206276,0.11523695290088654,0.815040111541748,0.6969889402389526,0.057383377104997635,0.08881393820047379,0.7388139367103577,query,599,0,23.0,20.0,22.0,21.0,83.0,72.0,0.0,0.0,1.0,0.0,3.0,0.0
1774772237.7542567,600,rl,0.08996109664440155,0.07500000298023224,0.08270907402038574,0.07900001108646393,0.3237294554710388,0.28228580951690674,0.08996109664440155,0.07500000298023224,0.08270907402038574,0.07900001108646393,0.9950000047683716,0.036042094230651855,0.10410725325345993,0.8530598282814026,0.9944431781768799,-1.0,0.10129553079605103,-0.9999994039535522,1.0,0.9924713969230652,0.9779174327850342,0.10518229752779007,0.11523695290088654,0.815040111541748,0.6969889402389526,0.057383377104997635,0.08881393820047379,0.7388139367103577,query,600,0,23.0,20.0,21.0,21.0,83.0,72.0,0.0,0.0,0.0,0.0,3.0,0.0
1774772237.8018928,601,rl,0.08996131271123886,0.07500000298023224,0.0827290415763855,0.07900000363588333,0.3237295150756836,0.2822856605052948,0.08996131271123886,0.07500000298023224,0.0827290415763855,0.07900000363588333,0.9950000047683716,0.03604216128587723,0.10410705953836441,0.8531090021133423,0.9944739937782288,-1.0,0.10414841026067734,-0.999999463558197,1.0,0.9925353527069092,0.9778714776039124,0.10518229752779007,0.11523695290088654,0.815040111541748,0.6969889402389526,0.057383377104997635,0.08881393820047379,0.7388139367103577,query,601,0,23.0,20.0,21.0,21.0,83.0,72.0,0.0,0.0,0.0,0.0,3.0,0.0
1774772237.8509643,602,rl,0.08996117860078812,0.07500000298023224,0.08230344206094742,0.07900000363588333,0.3237294554710388,0.28227654099464417,0.08996117860078812,0.07500000298023224,0.08230344206094742,0.07900000363588333,0.9950000047683716,0.03604207932949066,0.10409567505121231,0.8520703911781311,0.9944549202919006,-1.0,0.04334882274270058,-0.9999995827674866,1.0,0.99245685338974,0.9751596450805664,0.1162734404206276,0.11523695290088654,0.815040111541748,0.6969889402389526,0.057383377104997635,0.08881393820047379,0.7388139367103577,query,602,0,23.0,20.0,22.0,21.0,83.0,72.0,0.0,0.0,1.0,0.0,3.0,0.0
1774772237.9047124,603,rl,0.08996111154556274,0.07500000298023224,0.08270983397960663,0.07900000363588333,0.3237294554710388,0.28228580951690674,0.08996111154556274,0.07500000298023224,0.08270983397960663,0.07900000363588333,0.9950000047683716,0.036042097955942154,0.10410724580287933,0.853061854839325,0.994444727897644,-1.0,0.10140489786863327,-0.999999463558197,1.0,0.9924741983413696,0.9779157042503357,0.10518229752779007,0.11523695290088654,0.815040111541748,0.6969889402389526,0.057383377104997635,0.08881393820047379,0.7388139367103577,query,603,0,23.0,20.0,21.0,21.0,83.0,72.0,0.0,0.0,0.0,0.0,3.0,0.0
1774772237.9523387,604,rl,0.08996131271123886,0.07500000298023224,0.08272907137870789,0.07900000363588333,0.3237295150756836,0.2822856605052948,0.08996131271123886,0.07500000298023224,0.08272907137870789,0.07900000363588333,0.9950000047683716,0.03604216128587723,0.10410705953836441,0.8531091213226318,0.9944740533828735,-1.0,0.10415294766426086,-0.9999995231628418,1.0,0.9925355911254883,0.9778714179992676,0.10518229752779007,0.11523695290088654,0.815040111541748,0.6969889402389526,0.057383377104997635,0.08881393820047379,0.7388139367103577,query,604,0,23.0,20.0,21.0,21.0,83.0,72.0,0.0,0.0,0.0,0.0,3.0,0.0
1774772238.0006883,605,rl,0.08996117860078812,0.07500000298023224,0.08230344951152802,0.07900000363588333,0.3237294554710388,0.28227654099464417,0.08996117860078812,0.07500000298023224,0.08230344951152802,0.07900000363588333,0.9950000047683716,0.03604207932949066,0.10409566760063171,0.8520703315734863,0.9944548010826111,-1.0,0.04334911331534386,-0.9999995827674866,1.0,0.99245685338974,0.9751595258712769,0.1162734404206276,0.11523695290088654,0.815040111541748,0.6969889402389526,0.057383377104997635,0.08881393820047379,0.7388139367103577,query,605,0,23.0,20.0,22.0,21.0,83.0,72.0,0.0,0.0,1.0,0.0,3.0,0.0
1774772238.050708,606,rl,0.0899609848856926,0.07500000298023224,0.08228428661823273,0.07900000363588333,0.32372942566871643,0.2822767198085785,0.0899609848856926,0.07500000298023224,0.08228428661823273,0.07900000363588333,0.9950000047683716,0.03604201599955559,0.10409589856863022,0.8520484566688538,0.9944266080856323,-1.0,0.040611959993839264,-0.9999995231628418,1.0,0.9923944473266602,0.9752135872840881,0.1162734404206276,0.11523695290088654,0.815040111541748,0.6969889402389526,0.057383377104997635,0.08881393820047379,0.7388139367103577,query,606,0,23.0,20.0,22.0,21.0,83.0,72.0,0.0,0.0,1.0,0.0,3.0,0.0
1774772238.1009197,607,rl,0.08996109664440155,0.07500000298023224,0.08270908892154694,0.07900001108646393,0.3237294554710388,0.28228580951690674,0.08996109664440155,0.07500000298023224,0.08270908892154694,0.07900001108646393,0.9950000047683716,0.036042094230651855,0.10410725325345993,0.8530598878860474,0.9944430589675903,-1.0,0.10129840672016144,-0.9999994039535522,1.0,0.9924713969230652,0.9779173731803894,0.10518229752779007,0.11523695290088654,0.815040111541748,0.6969889402389526,0.057383377104997635,0.08881393820047379,0.7388139367103577,query,607,0,23.0,20.0,21.0,21.0,83.0,72.0,0.0,0.0,0.0,0.0,3.0,0.0
1774772238.1511762,608,rl,0.08996131271123886,0.07500000298023224,0.0827290341258049,0.07900000363588333,0.3237295150756836,0.2822856605052948,0.08996131271123886,0.07500000298023224,0.0827290341258049,0.07900000363588333,0.9950000047683716,0.03604216128587723,0.10410705953836441,0.8531090021133423,0.9944740533828735,-1.0,0.1041477620601654,-0.9999996423721313,1.0,0.9925354719161987,0.9778714179992676,0.10518229752779007,0.11523695290088654,0.815040111541748,0.6969889402389526,0.057383377104997635,0.08881393820047379,0.7388139367103577,query,608,0,23.0,20.0,21.0,21.0,83.0,72.0,0.0,0.0,0.0,0.0,3.0,0.0
1774772238.2019553,609,rl,0.08996117860078812,0.07500000298023224,0.08230344951152802,0.07900000363588333,0.3237294554710388,0.28227654099464417,0.08996117860078812,0.07500000298023224,0.08230344951152802,0.07900000363588333,0.9950000047683716,0.03604207932949066,0.10409567505121231,0.8520703911781311,0.9944548010826111,-1.0,0.04334917291998863,-0.9999995827674866,1.0,0.9924569725990295,0.9751596450805664,0.1162734404206276,0.11523695290088654,0.815040111541748,0.6969889402389526,0.057383377104997635,0.08881393820047379,0.7388139367103577,query,609,0,23.0,20.0,22.0,21.0,83.0,72.0,0.0,0.0,1.0,0.0,3.0,0.0
1774772238.2504337,610,rl,0.0899609848856926,0.07500000298023224,0.08228429406881332,0.07900000363588333,0.32372942566871643,0.2822767198085785,0.0899609848856926,0.07500000298023224,0.08228429406881332,0.07900000363588333,0.9950000047683716,0.03604201599955559,0.10409589856863022,0.8520484566688538,0.9944266080856323,-1.0,0.04061279445886612,-0.9999995231628418,1.0,0.9923945069313049,0.9752134680747986,0.1162734404206276,0.11523695290088654,0.815040111541748,0.6969889402389526,0.057383377104997635,0.08881393820047379,0.7388139367103577,query,610,0,23.0,20.0,22.0,21.0,83.0,72.0,0.0,0.0,1.0,0.0,3.0,0.0
1774772238.3060775,611,rl,0.0899609699845314,0.07500000298023224,0.08228357136249542,0.07900000363588333,0.32372939586639404,0.2822767198085785,0.0899609699845314,0.07500000298023224,0.08228357136249542,0.07900000363588333,0.9950000047683716,0.03604201227426529,0.10409590601921082,0.8520475029945374,0.9944250583648682,-1.0,0.04050954431295395,-0.9999995827674866,1.0,0.9923917055130005,0.975215494632721,0.1162734404206276,0.11523695290088654,0.815040111541748,0.6969889402389526,0.057383377104997635,0.08881393820047379,0.7388139367103577,query,611,0,23.0,20.0,22.0,21.0,83.0,72.0,0.0,0.0,1.0,0.0,3.0,0.0
1774772238.3540454,612,rl,0.08996109664440155,0.07500000298023224,0.08270907402038574,0.07900001108646393,0.3237294554710388,0.28228580951690674,0.08996109664440155,0.07500000298023224,0.08270907402038574,0.07900001108646393,0.9950000047683716,0.036042094230651855,0.10410725325345993,0.8530598282814026,0.9944430589675903,-1.0,0.1012955829501152,-0.9999994039535522,1.0,0.9924713969230652,0.9779174327850342,0.10518229752779007,0.11523695290088654,0.815040111541748,0.6969889402389526,0.057383377104997635,0.08881393820047379,0.7388139367103577,query,612,0,23.0,20.0,21.0,21.0,83.0,72.0,0.0,0.0,0.0,0.0,3.0,0.0
1774772238.4019852,613,rl,0.08996131271123886,0.07500000298023224,0.0827290415763855,0.07900000363588333,0.3237295150756836,0.2822856605052948,0.08996131271123886,0.07500000298023224,0.0827290415763855,0.07900000363588333,0.9950000047683716,0.03604216128587723,0.10410705953836441,0.8531090021133423,0.994473934173584,-1.0,0.10414823889732361,-0.999999463558197,1.0,0.9925355315208435,0.9778714179992676,0.10518229752779007,0.11523695290088654,0.815040111541748,0.6969889402389526,0.057383377104997635,0.08881393820047379,0.7388139367103577,query,613,0,23.0,20.0,21.0,21.0,83.0,72.0,0.0,0.0,0.0,0.0,3.0,0.0
1774772238.4506505,614,rl,0.08996132761240005,0.07500000298023224,0.08272982388734818,0.07900000363588333,0.3237295150756836,0.2822856307029724,0.08996132761240005,0.07500000298023224,0.08272982388734818,0.07900000363588333,0.9950000047683716,0.036042165011167526,0.10410705208778381,0.8531110882759094,0.9944757223129272,-1.0,0.10426031798124313,-0.9999995231628418,1.0,0.9925382137298584,0.9778698086738586,0.10518229752779007,0.11523695290088654,0.815040111541748,0.6969889402389526,0.057383377104997635,0.08881393820047379,0.7388139367103577,query,614,0,23.0,20.0,21.0,21.0,83.0,72.0,0.0,0.0,0.0,0.0,3.0,0.0
1774772238.506097,615,rl,0.08996132761240005,0.07500000298023224,0.08272984623908997,0.07900000363588333,0.3237295150756836,0.2822856307029724,0.08996132761240005,0.07500000298023224,0.08272984623908997,0.07900000363588333,0.9950000047683716,0.036042165011167526,0.10410705208778381,0.853111207485199,0.9944758415222168,-1.0,0.10426338016986847,-0.9999996423721313,1.0,0.9925384521484375,0.9778697490692139,0.10518229752779007,0.11523695290088654,0.815040111541748,0.6969889402389526,0.057383377104997635,0.08881393820047379,0.7388139367103577,query,615,0,23.0,20.0,21.0,21.0,83.0,72.0,0.0,0.0,0.0,0.0,3.0,0.0
1774772238.5505612,616,rl,0.08996117860078812,0.07500000298023224,0.0823034793138504,0.07900001108646393,0.3237294554710388,0.28227654099464417,0.08996117860078812,0.07500000298023224,0.0823034793138504,0.07900001108646393,0.9950000047683716,0.03604207932949066,0.10409566760063171,0.8520703911781311,0.9944549798965454,-1.0,0.043354056775569916,-0.9999994039535522,1.0,0.9924570918083191,0.9751595258712769,0.1162734404206276,0.11523695290088654,0.815040111541748,0.6969889402389526,0.057383377104997635,0.08881393820047379,0.7388139367103577,query,616,0,23.0,20.0,22.0,21.0,83.0,72.0,0.0,0.0,1.0,0.0,3.0,0.0
1774772238.6014287,617,rl,0.08996111154556274,0.07500000298023224,0.08270984143018723,0.07900000363588333,0.3237294554710388,0.28228580951690674,0.08996111154556274,0.07500000298023224,0.08270984143018723,0.07900000363588333,0.9950000047683716,0.036042097955942154,0.10410724580287933,0.853061854839325,0.994444727897644,-1.0,0.10140519589185715,-0.9999995231628418,1.0,0.9924741983413696,0.9779157638549805,0.10518229752779007,0.11523695290088654,0.815040111541748,0.6969889402389526,0.057383377104997635,0.08881393820047379,0.7388139367103577,query,617,0,23.0,20.0,21.0,21.0,83.0,72.0,0.0,0.0,0.0,0.0,3.0,0.0
1774772238.6511068,618,rl,0.08996117115020752,0.07500000298023224,0.08230271935462952,0.07900000363588333,0.3237294554710388,0.28227654099464417,0.08996117115020752,0.07500000298023224,0.08230271935462952,0.07900000363588333,0.9950000047683716,0.03604207560420036,0.10409568250179291,0.8520693778991699,0.9944533109664917,-1.0,0.04324536398053169,-0.9999995827674866,1.0,0.9924541711807251,0.9751614928245544,0.1162734404206276,0.11523695290088654,0.815040111541748,0.6969889402389526,0.057383377104997635,0.08881393820047379,0.7388139367103577,query,618,0,23.0,20.0,22.0,21.0,83.0,72.0,0.0,0.0,1.0,0.0,3.0,0.0
1774772238.70678,619,rl,0.0899609848856926,0.07500000298023224,0.08228426426649094,0.07900000363588333,0.32372942566871643,0.2822767198085785,0.0899609848856926,0.07500000298023224,0.08228426426649094,0.07900000363588333,0.9950000047683716,0.03604201599955559,0.10409589856863022,0.8520484566688538,0.9944265484809875,-1.0,0.04060874134302139,-0.9999996423721313,1.0,0.9923944473266602,0.9752135872840881,0.1162734404206276,0.11523695290088654,0.815040111541748,0.6969889402389526,0.057383377104997635,0.08881393820047379,0.7388139367103577,query,619,0,23.0,20.0,22.0,21.0,83.0,72.0,0.0,0.0,1.0,0.0,3.0,0.0
1774772238.7535675,620,rl,0.0899609699845314,0.07500000298023224,0.08228356391191483,0.07900000363588333,0.32372939586639404,0.2822767198085785,0.0899609699845314,0.07500000298023224,0.08228356391191483,0.07900000363588333,0.9950000047683716,0.03604201227426529,0.10409590601921082,0.8520475029945374,0.9944250583648682,-1.0,0.04050913080573082,-0.9999995231628418,1.0,0.9923917651176453,0.9752153158187866,0.1162734404206276,0.11523695290088654,0.815040111541748,0.6969889402389526,0.057383377104997635,0.08881393820047379,0.7388139367103577,query,620,0,23.0,20.0,22.0,21.0,83.0,72.0,0.0,0.0,1.0,0.0,3.0,0.0
1774772238.8007667,621,rl,0.0899609699845314,0.07500000298023224,0.08228354156017303,0.07900000363588333,0.32372939586639404,0.2822767198085785,0.0899609699845314,0.07500000298023224,0.08228354156017303,0.07900000363588333,0.9950000047683716,0.03604201227426529,0.10409590601921082,0.8520474433898926,0.9944249987602234,-1.0,0.04050556197762489,-0.9999995827674866,1.0,0.9923917055130005,0.9752153754234314,0.1162734404206276,0.11523695290088654,0.815040111541748,0.6969889402389526,0.057383377104997635,0.08881393820047379,0.7388139367103577,query,621,0,23.0,20.0,22.0,21.0,83.0,72.0,0.0,0.0,1.0,0.0,3.0,0.0
1774772238.8500373,622,rl,0.0899609699845314,0.07500000298023224,0.08228353410959244,0.07900000363588333,0.32372939586639404,0.2822767198085785,0.0899609699845314,0.07500000298023224,0.08228353410959244,0.07900000363588333,0.9950000047683716,0.03604201227426529,0.10409590601921082,0.8520474433898926,0.9944251179695129,-1.0,0.040505025535821915,-0.999999463558197,1.0,0.9923917651176453,0.9752153754234314,0.1162734404206276,0.11523695290088654,0.815040111541748,0.6969889402389526,0.057383377104997635,0.08881393820047379,0.7388139367103577,query,622,0,23.0,20.0,22.0,21.0,83.0,72.0,0.0,0.0,1.0,0.0,3.0,0.0
1774772238.905548,623,rl,0.08996109664440155,0.07500000298023224,0.08270906656980515,0.07900000363588333,0.3237294554710388,0.28228580951690674,0.08996109664440155,0.07500000298023224,0.08270906656980515,0.07900000363588333,0.9950000047683716,0.036042094230651855,0.10410725325345993,0.8530598282814026,0.9944431781768799,-1.0,0.10129504650831223,-0.9999995827674866,1.0,0.9924713969230652,0.9779173135757446,0.10518229752779007,0.11523695290088654,0.815040111541748,0.6969889402389526,0.057383377104997635,0.08881393820047379,0.7388139367103577,query,623,0,23.0,20.0,21.0,21.0,83.0,72.0,0.0,0.0,0.0,0.0,3.0,0.0
1774772238.954353,624,rl,0.08996117115020752,0.07500000298023224,0.08230268955230713,0.07900000363588333,0.3237294554710388,0.28227654099464417,0.08996117115020752,0.07500000298023224,0.08230268955230713,0.07900000363588333,0.9950000047683716,0.03604207560420036,0.10409568250179291,0.8520693182945251,0.9944531917572021,-1.0,0.043241195380687714,-0.9999995827674866,1.0,0.9924541711807251,0.9751615524291992,0.1162734404206276,0.11523695290088654,0.815040111541748,0.6969889402389526,0.057383377104997635,0.08881393820047379,0.7388139367103577,query,624,0,23.0,20.0,22.0,21.0,83.0,72.0,0.0,0.0,1.0,0.0,3.0,0.0
1774772239.0013428,625,rl,0.0899609848856926,0.07500000298023224,0.08228426426649094,0.07900000363588333,0.32372942566871643,0.2822767198085785,0.0899609848856926,0.07500000298023224,0.08228426426649094,0.07900000363588333,0.9950000047683716,0.03604201599955559,0.10409589856863022,0.852048397064209,0.9944266080856323,-1.0,0.04060904309153557,-0.9999995827674866,1.0,0.9923943281173706,0.9752135872840881,0.1162734404206276,0.11523695290088654,0.815040111541748,0.6969889402389526,0.057383377104997635,0.08881393820047379,0.7388139367103577,query,625,0,23.0,20.0,22.0,21.0,83.0,72.0,0.0,0.0,1.0,0.0,3.0,0.0
1774772239.0512676,626,rl,0.08996109664440155,0.07500000298023224,0.08270908892154694,0.07900001108646393,0.3237294554710388,0.28228580951690674,0.08996109664440155,0.07500000298023224,0.08270908892154694,0.07900001108646393,0.9950000047683716,0.036042094230651855,0.10410725325345993,0.8530598878860474,0.9944430589675903,-1.0,0.10129840672016144,-0.9999994039535522,1.0,0.9924713969230652,0.9779173731803894,0.10518229752779007,0.11523695290088654,0.815040111541748,0.6969889402389526,0.057383377104997635,0.08881393820047379,0.7388139367103577,query,626,0,23.0,20.0,21.0,21.0,83.0,72.0,0.0,0.0,0.0,0.0,3.0,0.0
1774772239.1052434,627,rl,0.08996117115020752,0.07500000298023224,0.08230268955230713,0.07900000363588333,0.3237294554710388,0.28227654099464417,0.08996117115020752,0.07500000298023224,0.08230268955230713,0.07900000363588333,0.9950000047683716,0.03604207560420036,0.10409568250179291,0.8520693182945251,0.9944533109664917,-1.0,0.04324113577604294,-0.9999995231628418,1.0,0.9924541711807251,0.975161612033844,0.1162734404206276,0.11523695290088654,0.815040111541748,0.6969889402389526,0.057383377104997635,0.08881393820047379,0.7388139367103577,query,627,0,23.0,20.0,22.0,21.0,83.0,72.0,0.0,0.0,1.0,0.0,3.0,0.0
1774772239.1535351,628,rl,0.0899609848856926,0.07500000298023224,0.08228426426649094,0.07900000363588333,0.32372939586639404,0.2822767198085785,0.0899609848856926,0.07500000298023224,0.08228426426649094,0.07900000363588333,0.9950000047683716,0.03604201227426529,0.10409589856863022,0.852048397064209,0.9944266080856323,-1.0,0.040608566254377365,-0.9999995231628418,1.0,0.9923942685127258,0.9752135872840881,0.1162734404206276,0.11523695290088654,0.815040111541748,0.6969889402389526,0.057383377104997635,0.08881393820047379,0.7388139367103577,query,628,0,23.0,20.0,22.0,21.0,83.0,72.0,0.0,0.0,1.0,0.0,3.0,0.0
1774772239.201445,629,rl,0.0899609699845314,0.07500000298023224,0.08228356391191483,0.07900000363588333,0.32372939586639404,0.2822767198085785,0.0899609699845314,0.07500000298023224,0.08228356391191483,0.07900000363588333,0.9950000047683716,0.03604201227426529,0.10409590601921082,0.8520475029945374,0.9944251179695129,-1.0,0.04050901159644127,-0.9999996423721313,1.0,0.99239182472229,0.9752154350280762,0.1162734404206276,0.11523695290088654,0.815040111541748,0.6969889402389526,0.057383377104997635,0.08881393820047379,0.7388139367103577,query,629,0,23.0,20.0,22.0,21.0,83.0,72.0,0.0,0.0,1.0,0.0,3.0,0.0
1774772239.250405,630,rl,0.0899609699845314,0.07500000298023224,0.08228353410959244,0.07900000363588333,0.32372939586639404,0.2822767198085785,0.0899609699845314,0.07500000298023224,0.08228353410959244,0.07900000363588333,0.9950000047683716,0.03604201227426529,0.10409590601921082,0.8520474433898926,0.9944249987602234,-1.0,0.04050472751259804,-0.9999995231628418,1.0,0.9923917055130005,0.9752154350280762,0.1162734404206276,0.11523695290088654,0.815040111541748,0.6969889402389526,0.057383377104997635,0.08881393820047379,0.7388139367103577,query,630,0,23.0,20.0,22.0,21.0,83.0,72.0,0.0,0.0,1.0,0.0,3.0,0.0
1774772239.3011866,631,rl,0.0899609699845314,0.07500000298023224,0.08228354156017303,0.07900000363588333,0.32372939586639404,0.2822767198085785,0.0899609699845314,0.07500000298023224,0.08228354156017303,0.07900000363588333,0.9950000047683716,0.03604201227426529,0.10409590601921082,0.8520474433898926,0.9944249987602234,-1.0,0.04050549864768982,-0.9999995827674866,1.0,0.9923917651176453,0.9752153754234314,0.1162734404206276,0.11523695290088654,0.815040111541748,0.6969889402389526,0.057383377104997635,0.08881393820047379,0.7388139367103577,query,631,0,23.0,20.0,22.0,21.0,83.0,72.0,0.0,0.0,1.0,0.0,3.0,0.0
1774772239.3514872,632,rl,0.0899609699845314,0.07500000298023224,0.08228353410959244,0.07900000363588333,0.32372939586639404,0.2822767198085785,0.0899609699845314,0.07500000298023224,0.08228353410959244,0.07900000363588333,0.9950000047683716,0.03604201227426529,0.10409590601921082,0.8520474433898926,0.9944249391555786,-1.0,0.04050466790795326,-0.9999995827674866,1.0,0.9923917651176453,0.9752153754234314,0.1162734404206276,0.11523695290088654,0.815040111541748,0.6969889402389526,0.057383377104997635,0.08881393820047379,0.7388139367103577,query,632,0,23.0,20.0,22.0,21.0,83.0,72.0,0.0,0.0,1.0,0.0,3.0,0.0
1774772239.402627,633,rl,0.0899609699845314,0.07500000298023224,0.08228353410959244,0.07900000363588333,0.32372939586639404,0.2822767198085785,0.0899609699845314,0.07500000298023224,0.08228353410959244,0.07900000363588333,0.9950000047683716,0.03604201227426529,0.10409590601921082,0.8520475029945374,0.9944250583648682,-1.0,0.04050454869866371,-0.9999995827674866,1.0,0.9923917651176453,0.9752154350280762,0.1162734404206276,0.11523695290088654,0.815040111541748,0.6969889402389526,0.057383377104997635,0.08881393820047379,0.7388139367103577,query,633,0,23.0,20.0,22.0,21.0,83.0,72.0,0.0,0.0,1.0,0.0,3.0,0.0
1774772239.4507606,634,rl,0.0899609699845314,0.07500000298023224,0.08228353410959244,0.07900000363588333,0.32372939586639404,0.2822767198085785,0.0899609699845314,0.07500000298023224,0.08228353410959244,0.07900000363588333,0.9950000047683716,0.03604201227426529,0.10409590601921082,0.8520474433898926,0.9944251179695129,-1.0,0.04050442948937416,-0.9999995827674866,1.0,0.9923917055130005,0.9752154350280762,0.1162734404206276,0.11523695290088654,0.815040111541748,0.6969889402389526,0.057383377104997635,0.08881393820047379,0.7388139367103577,query,634,0,23.0,20.0,22.0,21.0,83.0,72.0,0.0,0.0,1.0,0.0,3.0,0.0
1774772239.5070674,635,rl,0.0899609699845314,0.07500000298023224,0.08228353410959244,0.07900000363588333,0.32372939586639404,0.2822767198085785,0.0899609699845314,0.07500000298023224,0.08228353410959244,0.07900000363588333,0.9950000047683716,0.03604201227426529,0.10409590601921082,0.8520474433898926,0.9944251179695129,-1.0,0.04050484672188759,-0.9999995827674866,1.0,0.9923917055130005,0.9752154350280762,0.1162734404206276,0.11523695290088654,0.815040111541748,0.6969889402389526,0.057383377104997635,0.08881393820047379,0.7388139367103577,query,635,0,23.0,20.0,22.0,21.0,83.0,72.0,0.0,0.0,1.0,0.0,3.0,0.0
1774772239.5544295,636,rl,0.08996109664440155,0.07500000298023224,0.08270906656980515,0.07900000363588333,0.3237294554710388,0.28228580951690674,0.08996109664440155,0.07500000298023224,0.08270906656980515,0.07900000363588333,0.9950000047683716,0.036042094230651855,0.10410725325345993,0.8530598282814026,0.9944429993629456,-1.0,0.10129446536302567,-0.9999996423721313,1.0,0.9924713969230652,0.9779173135757446,0.10518229752779007,0.11523695290088654,0.815040111541748,0.6969889402389526,0.057383377104997635,0.08881393820047379,0.7388139367103577,query,636,0,23.0,20.0,21.0,21.0,83.0,72.0,0.0,0.0,0.0,0.0,3.0,0.0
1774772239.6022034,637,rl,0.08996117115020752,0.07500000298023224,0.08230268955230713,0.07900000363588333,0.3237294554710388,0.28227654099464417,0.08996117115020752,0.07500000298023224,0.08230268955230713,0.07900000363588333,0.9950000047683716,0.03604207560420036,0.10409568250179291,0.8520693182945251,0.9944531321525574,-1.0,0.04324089363217354,-0.9999995827674866,1.0,0.9924541711807251,0.9751615524291992,0.1162734404206276,0.11523695290088654,0.815040111541748,0.6969889402389526,0.057383377104997635,0.08881393820047379,0.7388139367103577,query,637,0,23.0,20.0,22.0,21.0,83.0,72.0,0.0,0.0,1.0,0.0,3.0,0.0
1774772239.65064,638,rl,0.0899609848856926,0.07500000298023224,0.08228426426649094,0.07900000363588333,0.32372942566871643,0.2822767198085785,0.0899609848856926,0.07500000298023224,0.08228426426649094,0.07900000363588333,0.9950000047683716,0.03604201599955559,0.10409589856863022,0.8520484566688538,0.9944266080856323,-1.0,0.040608860552310944,-0.9999995827674866,1.0,0.9923944473266602,0.9752135872840881,0.1162734404206276,0.11523695290088654,0.815040111541748,0.6969889402389526,0.057383377104997635,0.08881393820047379,0.7388139367103577,query,638,0,23.0,20.0,22.0,21.0,83.0,72.0,0.0,0.0,1.0,0.0,3.0,0.0
