time,step,mode,cmd_deg_0,cmd_deg_1,cmd_deg_2,cmd_deg_3,cmd_deg_4,cmd_deg_5,motor_target_0,motor_target_1,motor_target_2,motor_target_3,motor_target_4,motor_target_5,action_norm,raw_action_0,raw_action_1,raw_action_2,raw_action_3,raw_action_4,raw_action_5,obs_hw_pos_0,obs_hw_pos_1,obs_hw_pos_2,obs_hw_pos_3,obs_hw_pos_4,obs_hw_pos_5,fb_source,q_ok,q_fail,readback_deg_0,readback_deg_1,readback_deg_2,readback_deg_3,readback_deg_4,readback_deg_5,tactile_pooled_0,tactile_pooled_1,tactile_pooled_2,tactile_pooled_3,tactile_pooled_4,force_safety_scale,tactile_raw_0_0,tactile_raw_0_1,tactile_raw_0_2,tactile_raw_0_3,tactile_raw_0_4,tactile_raw_0_5,tactile_raw_0_6,tactile_raw_0_7,tactile_raw_0_8,tactile_raw_0_9,tactile_raw_0_10,tactile_raw_0_11,tactile_raw_0_12,tactile_raw_0_13,tactile_raw_0_14,tactile_raw_0_15,tactile_raw_1_0,tactile_raw_1_1,tactile_raw_1_2,tactile_raw_1_3,tactile_raw_1_4,tactile_raw_1_5,tactile_raw_1_6,tactile_raw_1_7,tactile_raw_1_8,tactile_raw_1_9,tactile_raw_1_10,tactile_raw_1_11,tactile_raw_1_12,tactile_raw_1_13,tactile_raw_1_14,tactile_raw_1_15,tactile_raw_2_0,tactile_raw_2_1,tactile_raw_2_2,tactile_raw_2_3,tactile_raw_2_4,tactile_raw_2_5,tactile_raw_2_6,tactile_raw_2_7,tactile_raw_2_8,tactile_raw_2_9,tactile_raw_2_10,tactile_raw_2_11,tactile_raw_2_12,tactile_raw_2_13,tactile_raw_2_14,tactile_raw_2_15,tactile_raw_3_0,tactile_raw_3_1,tactile_raw_3_2,tactile_raw_3_3,tactile_raw_3_4,tactile_raw_3_5,tactile_raw_3_6,tactile_raw_3_7,tactile_raw_3_8,tactile_raw_3_9,tactile_raw_3_10,tactile_raw_3_11,tactile_raw_3_12,tactile_raw_3_13,tactile_raw_3_14,tactile_raw_3_15,tactile_raw_4_0,tactile_raw_4_1,tactile_raw_4_2,tactile_raw_4_3,tactile_raw_4_4,tactile_raw_4_5,tactile_raw_4_6,tactile_raw_4_7,tactile_raw_4_8,tactile_raw_4_9,tactile_raw_4_10,tactile_raw_4_11,tactile_raw_4_12,tactile_raw_4_13,tactile_raw_4_14,tactile_raw_4_15
1775464672.6122842,11,rl,15.812905311584473,31.125837326049805,70.49811553955078,55.55302429199219,68.94384765625,78.03580474853516,0.26999998092651367,0.10183033347129822,0.06979233771562576,0.07839227467775345,0.07076539844274521,0.0654272586107254,1.5065001249313354,0.5982608199119568,-0.26898887753486633,-0.6837756633758545,-0.5401403903961182,-0.6660836935043335,-0.7976863384246826,0.26999998092651367,0.10183033347129822,0.06979233771562576,0.07839227467775345,0.07076539844274521,0.0654272586107254,query,11,0,13.0,29.0,44.0,32.0,46.0,47.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1775464672.662159,12,rl,17.543373107910156,28.325544357299805,71.04423522949219,57.45691680908203,68.90170288085938,78.68110656738281,0.29999998211860657,0.10277248919010162,0.06947684288024902,0.07729117572307587,0.07078970968723297,0.06505505740642548,1.521243691444397,0.6150658130645752,-0.23758356273174286,-0.6895119547843933,-0.5601603388786316,-0.6656416654586792,-0.8044534921646118,0.29999998211860657,0.10277248919010162,0.06947684288024902,0.07729117572307587,0.07078970968723297,0.06505505740642548,query,12,0,15.0,30.0,50.0,38.0,52.0,52.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1775464672.712397,13,rl,19.273841857910156,26.672061920166016,71.03497314453125,57.838748931884766,68.93406677246094,78.76358795166016,0.32999998331069946,0.10332880169153214,0.06948219239711761,0.07707034796476364,0.07077103853225708,0.06500748544931412,1.5278475284576416,0.6329960823059082,-0.21903996169567108,-0.6894146203994751,-0.5641754865646362,-0.6659811735153198,-0.8053184747695923,0.32999998331069946,0.10332880169153214,0.06948219239711761,0.07707034796476364,0.07077103853225708,0.06500748544931412,query,13,0,17.0,30.0,56.0,44.0,58.0,58.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1775464672.763475,14,rl,21.004308700561523,26.144283294677734,71.05264282226562,57.75810241699219,68.98697662353516,78.6475601196289,0.35999998450279236,0.10350637137889862,0.06947198510169983,0.07711698859930038,0.07074052095413208,0.06507440656423569,1.5357595682144165,0.6552869081497192,-0.21312075853347778,-0.6896003484725952,-0.563327431678772,-0.6665359139442444,-0.8041017651557922,0.35999998450279236,0.10350637137889862,0.06947198510169983,0.07711698859930038,0.07074052095413208,0.06507440656423569,query,14,0,19.0,27.0,62.0,50.0,63.0,64.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1775464672.812784,15,rl,22.734777450561523,26.110336303710938,71.03652954101562,57.61623001098633,69.04817962646484,78.50357818603516,0.38999998569488525,0.1035177931189537,0.06948129832744598,0.0771990418434143,0.07070520520210266,0.0651574581861496,1.54425847530365,0.6776586771011353,-0.2127402424812317,-0.6894309520721436,-0.561835527420044,-0.6671780943870544,-0.8025918006896973,0.38999998569488525,0.1035177931189537,0.06948129832744598,0.0771990418434143,0.07070520520210266,0.0651574581861496,query,15,0,21.0,25.0,66.0,54.0,65.0,69.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1775464672.867275,16,rl,24.46524429321289,26.243227005004883,70.96037292480469,57.50752639770508,69.10980987548828,78.37571716308594,0.41999998688697815,0.10347308218479156,0.06952529400587082,0.07726190984249115,0.07066965103149414,0.06523120403289795,1.5527173280715942,0.6988956332206726,-0.21423043310642242,-0.688630998134613,-0.560692548751831,-0.6678244471549988,-0.8012509346008301,0.41999998688697815,0.10347308218479156,0.06952529400587082,0.07726190984249115,0.07066965103149414,0.06523120403289795,query,16,0,23.0,25.0,68.0,56.0,68.0,73.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1775464672.9153118,17,rl,26.195711135864258,26.420696258544922,70.83453369140625,57.436500549316406,69.16930389404297,78.26785278320312,0.44999998807907104,0.10341337323188782,0.069597989320755,0.07730298489332199,0.07063533365726471,0.06529341638088226,1.5609287023544312,0.7188870310783386,-0.216220885515213,-0.6873093843460083,-0.5599457025527954,-0.6684485673904419,-0.8001196980476379,0.44999998807907104,0.10341337323188782,0.069597989320755,0.07730298489332199,0.07063533365726471,0.06529341638088226,query,17,0,23.0,25.0,69.0,57.0,69.0,76.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1775464672.9633415,18,rl,27.926179885864258,26.608413696289062,70.67123413085938,57.39118957519531,69.22612762451172,78.1771469116211,0.47999998927116394,0.1033502146601677,0.06969232857227325,0.07732918858528137,0.07060255110263824,0.06534573435783386,1.568833589553833,0.7377240657806396,-0.2183261662721634,-0.6855939626693726,-0.5594692826271057,-0.6690444350242615,-0.7991685271263123,0.47999998927116394,0.1033502146601677,0.06969232857227325,0.07732918858528137,0.07060255110263824,0.06534573435783386,query,18,0,25.0,25.0,70.0,58.0,69.0,77.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1775464673.011509,19,rl,29.656646728515625,26.800079345703125,70.47747039794922,57.36259078979492,69.280029296875,78.10116577148438,0.5099999904632568,0.10328572988510132,0.06980426609516144,0.07734572887420654,0.07057145237922668,0.06538955867290497,1.5764034986495972,0.7554742693901062,-0.22047562897205353,-0.6835588216781616,-0.5591685175895691,-0.6696099042892456,-0.7983716726303101,0.5099999904632568,0.10328572988510132,0.06980426609516144,0.07734572887420654,0.07057145237922668,0.06538955867290497,query,19,0,27.0,25.0,70.0,58.0,69.0,77.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1775464673.0671856,20,rl,31.38711166381836,26.994577407836914,70.25724792480469,57.34638595581055,69.33081817626953,78.03839111328125,0.5399999618530273,0.10322029143571854,0.06993149220943451,0.07735510170459747,0.07054215669631958,0.06542576849460602,1.5836107730865479,0.7721623778343201,-0.22265690565109253,-0.6812455058097839,-0.558998167514801,-0.6701427102088928,-0.7977132797241211,0.5399999618530273,0.10322029143571854,0.06993149220943451,0.07735510170459747,0.07054215669631958,0.06542576849460602,query,20,0,29.0,26.0,70.0,58.0,69.0,78.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1775464673.1151187,21,rl,33.117576599121094,27.190156936645508,70.01341247558594,57.340972900390625,69.37823486328125,77.98784637451172,0.5699999332427979,0.1031544879078865,0.07007235288619995,0.07735823094844818,0.07051479816436768,0.06545492261648178,1.5904312133789062,0.7877985239028931,-0.22485029697418213,-0.6786845922470093,-0.558941125869751,-0.6706400513648987,-0.7971832752227783,0.5699999332427979,0.1031544879078865,0.07007235288619995,0.07735823094844818,0.07051479816436768,0.06545492261648178,query,21,0,31.0,26.0,70.0,57.0,69.0,78.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1775464673.1631124,22,rl,34.848045349121094,27.38408088684082,69.74896240234375,57.345741271972656,69.42205047607422,77.94879150390625,0.5999999046325684,0.10308924317359924,0.07022512704133987,0.07735547423362732,0.07048952579498291,0.06547744572162628,1.5968483686447144,0.8023962378501892,-0.22702515125274658,-0.675906777381897,-0.5589913129806519,-0.6710996031761169,-0.7967738509178162,0.5999999046325684,0.10308924317359924,0.07022512704133987,0.07735547423362732,0.07048952579498291,0.06547744572162628,query,22,0,33.0,26.0,70.0,57.0,69.0,77.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1775464673.2116451,23,rl,36.57850646972656,27.573396682739258,69.46697235107422,57.360328674316406,69.46208953857422,77.92046356201172,0.6299998760223389,0.10302554816007614,0.07038803398609161,0.0773470401763916,0.07046642899513245,0.06549378484487534,1.6028553247451782,0.8159811496734619,-0.22914832830429077,-0.6729449033737183,-0.5591446161270142,-0.67151939868927,-0.7964766621589661,0.6299998760223389,0.10302554816007614,0.07038803398609161,0.0773470401763916,0.07046642899513245,0.06549378484487534,query,23,0,35.0,26.0,70.0,57.0,69.0,78.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1775464673.267323,24,rl,38.3089714050293,27.75540542602539,69.17078399658203,57.38420867919922,69.4982681274414,77.90210723876953,0.6599998474121094,0.10296431183815002,0.07055914402008057,0.0773332267999649,0.07044555246829987,0.06550437211990356,1.6084545850753784,0.8285889625549316,-0.23118960857391357,-0.6698338389396667,-0.5593958497047424,-0.6718990206718445,-0.7962841391563416,0.6599998474121094,0.10296431183815002,0.07055914402008057,0.0773332267999649,0.07044555246829987,0.06550437211990356,query,24,0,37.0,27.0,70.0,57.0,69.0,78.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1775464673.3151798,25,rl,40.0394401550293,27.927959442138672,68.8637924194336,57.4168815612793,69.53067016601562,77.89299011230469,0.6899998188018799,0.1029062569141388,0.07073649764060974,0.0773143321275711,0.07042685896158218,0.06550963222980499,1.6136573553085327,0.840265154838562,-0.23312468826770782,-0.6666091084480286,-0.559739351272583,-0.6722389459609985,-0.7961886525154114,0.6899998188018799,0.1029062569141388,0.07073649764060974,0.0773143321275711,0.07042685896158218,0.06550963222980499,query,25,0,37.0,27.0,70.0,57.0,69.0,78.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
