num_steps,eval/avg_episode_length,eval/episode_reward,eval/episode_reward/action_accel,eval/episode_reward/action_accel_std,eval/episode_reward/action_rate,eval/episode_reward/action_rate_std,eval/episode_reward/all_fingers_close,eval/episode_reward/all_fingers_close_std,eval/episode_reward/approach,eval/episode_reward/approach_std,eval/episode_reward/closure,eval/episode_reward/closure_std,eval/episode_reward/closure_uniformity,eval/episode_reward/closure_uniformity_std,eval/episode_reward/contact,eval/episode_reward/contact_std,eval/episode_reward/distal_closure,eval/episode_reward/distal_closure_std,eval/episode_reward/drop_risk,eval/episode_reward/drop_risk_std,eval/episode_reward/finger_participation,eval/episode_reward/finger_participation_std,eval/episode_reward/finger_synergy,eval/episode_reward/finger_synergy_std,eval/episode_reward/force_balance,eval/episode_reward/force_balance_std,eval/episode_reward/force_contact,eval/episode_reward/force_contact_std,eval/episode_reward/force_overload,eval/episode_reward/force_overload_std,eval/episode_reward/grip_force,eval/episode_reward/grip_force_std,eval/episode_reward/height,eval/episode_reward/height_std,eval/episode_reward/hold_position,eval/episode_reward/hold_position_std,eval/episode_reward/human_pose,eval/episode_reward/human_pose_std,eval/episode_reward/idle_follow,eval/episode_reward/idle_follow_std,eval/episode_reward/lift_without_wrap,eval/episode_reward/lift_without_wrap_std,eval/episode_reward/multi_finger,eval/episode_reward/multi_finger_std,eval/episode_reward/no_wrap_timeout,eval/episode_reward/no_wrap_timeout_std,eval/episode_reward/pinky_missing_on_lift,eval/episode_reward/pinky_missing_on_lift_std,eval/episode_reward/single_finger_dominance,eval/episode_reward/single_finger_dominance_std,eval/episode_reward/stable_hold,eval/episode_reward/stable_hold_std,eval/episode_reward/survival,eval/episode_reward/survival_std,eval/episode_reward/termination,eval/episode_reward/termination_std,eval/episode_reward/thumb_engage,eval/episode_reward/thumb_engage_std,eval/episode_reward/torques,eval/episode_reward/torques_std,eval/episode_reward/ulnar_engage,eval/episode_reward/ulnar_engage_std,eval/episode_reward_std,eval/epoch_eval_time,eval/sps,eval/std_episode_length,eval/walltime
0,210.921875,871.8295288085938,-6.392555236816406,6.814568519592285,-2.787221908569336,2.9585556983947754,0.0,0.0,0.0,0.0,477.48748779296875,524.3935546875,0.0,0.0,823.43603515625,888.2913818359375,432.39215087890625,471.8942565917969,-82.26231384277344,107.28343200683594,0.0,0.0,0.0,0.0,0.0,0.0,12.931062698364258,15.874789237976074,0.0,0.0,0.0,0.0,0.0,0.0,15616.7734375,19457.5546875,203.458984375,220.62376403808594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.12890625,113.35809326171875,-53.125,37.78537368774414,44.23385238647461,39.05134963989258,-134.68260192871094,146.960693359375,0.0,0.0,1077.436767578125,41.079246282577515,1557.9643199817815,226.28692626953125,41.079246282577515
5242880,225.7421875,852.6572265625,-7.23093843460083,7.261324882507324,-3.15293550491333,3.149568557739258,0.0,0.0,0.0,0.0,483.36822509765625,499.04473876953125,0.0,0.0,868.7783203125,879.3015747070312,442.4368591308594,454.3859558105469,-79.10076141357422,116.8559799194336,0.0,0.0,0.0,0.0,0.0,0.0,13.455642700195312,16.50443458557129,0.0,0.0,0.0,0.0,0.0,0.0,15163.306640625,17989.30078125,209.16763305664062,213.22544860839844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.546875,113.96910858154297,-51.875,38.1966552734375,42.471839904785156,35.646602630615234,-141.0282440185547,144.20648193359375,0.0,0.0,1000.446044921875,30.805495738983154,2077.5513740235156,227.51434326171875,71.88474202156067
10485760,241.53125,1008.984619140625,-7.477666854858398,7.263354778289795,-3.2546515464782715,3.1446542739868164,0.0,0.0,0.0,0.0,537.423583984375,532.626953125,0.0,0.0,940.2928466796875,917.2777709960938,491.2198486328125,484.0441589355469,-81.21585845947266,114.453125,0.0,0.0,0.0,0.0,0.0,0.0,13.512897491455078,16.290170669555664,0.0,0.0,0.0,0.0,0.0,0.0,18088.078125,19535.908203125,231.96327209472656,227.8670196533203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.46875,117.59330749511719,-47.5,39.290584564208984,47.318153381347656,38.72101593017578,-151.1373291015625,148.2678985595703,0.0,0.0,1084.378173828125,7.780909538269043,8225.25948736805,234.73922729492188,79.66565155982971
