num_steps,eval/avg_episode_length,eval/episode_reward,eval/episode_reward/action_accel,eval/episode_reward/action_accel_std,eval/episode_reward/action_rate,eval/episode_reward/action_rate_std,eval/episode_reward/all_fingers_close,eval/episode_reward/all_fingers_close_std,eval/episode_reward/approach,eval/episode_reward/approach_std,eval/episode_reward/closure,eval/episode_reward/closure_std,eval/episode_reward/closure_uniformity,eval/episode_reward/closure_uniformity_std,eval/episode_reward/contact,eval/episode_reward/contact_std,eval/episode_reward/distal_closure,eval/episode_reward/distal_closure_std,eval/episode_reward/drop_risk,eval/episode_reward/drop_risk_std,eval/episode_reward/finger_participation,eval/episode_reward/finger_participation_std,eval/episode_reward/finger_synergy,eval/episode_reward/finger_synergy_std,eval/episode_reward/force_balance,eval/episode_reward/force_balance_std,eval/episode_reward/force_contact,eval/episode_reward/force_contact_std,eval/episode_reward/force_overload,eval/episode_reward/force_overload_std,eval/episode_reward/grip_force,eval/episode_reward/grip_force_std,eval/episode_reward/height,eval/episode_reward/height_std,eval/episode_reward/hold_position,eval/episode_reward/hold_position_std,eval/episode_reward/human_pose,eval/episode_reward/human_pose_std,eval/episode_reward/idle_follow,eval/episode_reward/idle_follow_std,eval/episode_reward/lift_without_wrap,eval/episode_reward/lift_without_wrap_std,eval/episode_reward/multi_finger,eval/episode_reward/multi_finger_std,eval/episode_reward/no_wrap_timeout,eval/episode_reward/no_wrap_timeout_std,eval/episode_reward/pinky_missing_on_lift,eval/episode_reward/pinky_missing_on_lift_std,eval/episode_reward/single_finger_dominance,eval/episode_reward/single_finger_dominance_std,eval/episode_reward/stable_hold,eval/episode_reward/stable_hold_std,eval/episode_reward/survival,eval/episode_reward/survival_std,eval/episode_reward/termination,eval/episode_reward/termination_std,eval/episode_reward/thumb_engage,eval/episode_reward/thumb_engage_std,eval/episode_reward/torques,eval/episode_reward/torques_std,eval/episode_reward/ulnar_engage,eval/episode_reward/ulnar_engage_std,eval/episode_reward_std,eval/epoch_eval_time,eval/sps,eval/std_episode_length,eval/walltime
0,70.8671875,230.5938262939453,-2.0814785957336426,4.285092830657959,-0.9176782369613647,1.8660149574279785,0.0,0.0,0.0,0.0,166.1581573486328,361.55706787109375,0.0,0.0,278.8896484375,574.1818237304688,149.1053009033203,321.5301208496094,-74.0352783203125,111.06471252441406,0.0,0.0,0.0,0.0,0.0,0.0,6.493095397949219,12.74066162109375,0.0,0.0,0.0,0.0,0.0,0.0,4082.319580078125,11005.3212890625,67.609375,142.0664520263672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.235886573791504,12.918642044067383,34.96484375,71.67570495605469,-75.0,19.36491584777832,20.28359603881836,32.164710998535156,-46.14881134033203,97.36626434326172,0.0,0.0,617.7093505859375,41.29389142990112,1549.8660403232732,143.1639862060547,41.29389142990112
5242880,73.828125,213.08160400390625,-2.2512426376342773,4.15864896774292,-0.9847662448883057,1.7937915325164795,0.0,0.0,0.0,0.0,165.694091796875,320.4631042480469,0.0,0.0,287.49163818359375,527.2373657226562,150.65087890625,288.3172912597656,-57.091880798339844,59.075984954833984,0.0,0.0,0.0,0.0,0.0,0.0,7.780256748199463,15.11343002319336,0.0,0.0,0.0,0.0,0.0,0.0,3697.07568359375,10556.3076171875,70.74752807617188,133.32972717285156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.563591957092285,16.888994216918945,36.4453125,66.6886215209961,-75.0,19.36491584777832,21.276609420776367,27.73431396484375,-46.7655143737793,86.89579010009766,0.0,0.0,590.3344116210938,30.43707251548767,2102.6989362210866,133.1771697998047,71.7309639453888
10485760,63.421875,184.65408325195312,-1.822658658027649,3.940091609954834,-0.7927985191345215,1.6853103637695312,0.0,0.0,0.0,0.0,135.658935546875,307.2433776855469,0.0,0.0,244.57150268554688,523.59912109375,124.05520629882812,277.23492431640625,-56.007835388183594,69.99746704101562,0.0,0.0,0.0,0.0,0.0,0.0,8.868595123291016,22.045246124267578,0.0,0.0,0.0,0.0,0.0,0.0,3235.2802734375,9720.3310546875,60.883514404296875,132.67835998535156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0945940017700195,12.258686065673828,31.24609375,66.9753646850586,-74.375,20.453834533691406,17.27680206298828,23.416048049926758,-35.856204986572266,78.48509979248047,0.0,0.0,547.7688598632812,7.773827075958252,8232.753233980438,133.72113037109375,79.50479102134705
15728640,68.0234375,182.9375762939453,-1.8774724006652832,3.462574005126953,-0.8221170902252197,1.4920718669891357,0.0,0.0,0.0,0.0,150.60406494140625,300.3262023925781,0.0,0.0,264.81951904296875,498.080322265625,138.37954711914062,271.8861389160156,-59.22962951660156,66.64482116699219,0.0,0.0,0.0,0.0,0.0,0.0,8.215934753417969,15.174086570739746,0.0,0.0,0.0,0.0,0.0,0.0,3144.6572265625,10107.9150390625,66.92000579833984,128.70602416992188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.203449249267578,16.898204803466797,33.54296875,62.95378494262695,-75.0,19.36491584777832,21.04636573791504,24.28049659729004,-38.708744049072266,73.02517700195312,0.0,0.0,565.3805541992188,7.7911717891693115,8214.425471784345,125.69273376464844,87.29596281051636
20971520,53.1015625,134.67681884765625,-1.5063951015472412,3.2204508781433105,-0.6616164445877075,1.3892402648925781,0.0,0.0,0.0,0.0,114.13487243652344,262.07794189453125,0.0,0.0,204.54949951171875,438.2955322265625,104.10015869140625,235.87408447265625,-58.68739318847656,75.48285675048828,0.0,0.0,0.0,0.0,0.0,0.0,6.890492916107178,19.296483993530273,0.0,0.0,0.0,0.0,0.0,0.0,2335.17431640625,8111.01171875,50.71961975097656,112.09723663330078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9221980571746826,13.664642333984375,26.06640625,55.57175827026367,-77.5,13.919410705566406,16.326801300048828,21.593442916870117,-29.992950439453125,64.3764419555664,0.0,0.0,456.4550476074219,7.779456377029419,8226.795922267047,111.01765441894531,95.07541918754578
